Source,Target,Type,Weight,movie_id,movie_title,release_date
P-2231,P-116,Undirected,1,1893,Star Wars: Episode I - The Phantom Menace,1999-05-19
P-3061,P-524,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-3061,P-113,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-3061,P-2231,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-3061,P-3896,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-524,P-113,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-524,P-2231,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-524,P-3896,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-113,P-2231,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-113,P-3896,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-2231,P-3896,Undirected,1,1894,Star Wars: Episode II - Attack of the Clones,2002-05-15
P-3061,P-524,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-3061,P-2231,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-3061,P-113,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-3061,P-15152,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-524,P-2231,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-524,P-113,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-524,P-15152,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-2231,P-113,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-2231,P-15152,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-113,P-15152,Undirected,1,1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17
P-3392,P-1121,Undirected,1,1900,Traffic,2000-12-27
P-3392,P-1922,Undirected,1,1900,Traffic,2000-12-27
P-3392,P-1896,Undirected,1,1900,Traffic,2000-12-27
P-3392,P-17052,Undirected,1,1900,Traffic,2000-12-27
P-3392,P-6065,Undirected,1,1900,Traffic,2000-12-27
P-3392,P-3926,Undirected,1,1900,Traffic,2000-12-27
P-3392,P-4589,Undirected,1,1900,Traffic,2000-12-27
P-3392,P-19492,Undirected,1,1900,Traffic,2000-12-27
P-1121,P-1922,Undirected,1,1900,Traffic,2000-12-27
P-1121,P-1896,Undirected,1,1900,Traffic,2000-12-27
P-1121,P-17052,Undirected,1,1900,Traffic,2000-12-27
P-1121,P-6065,Undirected,1,1900,Traffic,2000-12-27
P-1121,P-3926,Undirected,1,1900,Traffic,2000-12-27
P-1121,P-4589,Undirected,1,1900,Traffic,2000-12-27
P-1121,P-19492,Undirected,1,1900,Traffic,2000-12-27
P-1922,P-1896,Undirected,1,1900,Traffic,2000-12-27
P-1922,P-17052,Undirected,1,1900,Traffic,2000-12-27
P-1922,P-6065,Undirected,1,1900,Traffic,2000-12-27
P-1922,P-3926,Undirected,1,1900,Traffic,2000-12-27
P-1922,P-4589,Undirected,1,1900,Traffic,2000-12-27
P-1922,P-19492,Undirected,1,1900,Traffic,2000-12-27
P-1896,P-17052,Undirected,1,1900,Traffic,2000-12-27
P-1896,P-6065,Undirected,1,1900,Traffic,2000-12-27
P-1896,P-3926,Undirected,1,1900,Traffic,2000-12-27
P-1896,P-4589,Undirected,1,1900,Traffic,2000-12-27
P-1896,P-19492,Undirected,1,1900,Traffic,2000-12-27
P-17052,P-6065,Undirected,1,1900,Traffic,2000-12-27
P-17052,P-3926,Undirected,1,1900,Traffic,2000-12-27
P-17052,P-4589,Undirected,1,1900,Traffic,2000-12-27
P-17052,P-19492,Undirected,1,1900,Traffic,2000-12-27
P-6065,P-3926,Undirected,1,1900,Traffic,2000-12-27
P-6065,P-4589,Undirected,1,1900,Traffic,2000-12-27
P-6065,P-19492,Undirected,1,1900,Traffic,2000-12-27
P-3926,P-4589,Undirected,1,1900,Traffic,2000-12-27
P-3926,P-19492,Undirected,1,1900,Traffic,2000-12-27
P-4589,P-19492,Undirected,1,1900,Traffic,2000-12-27
P-500,P-955,Undirected,1,1903,Vanilla Sky,2001-12-14
P-500,P-6941,Undirected,1,1903,Vanilla Sky,2001-12-14
P-500,P-6856,Undirected,1,1903,Vanilla Sky,2001-12-14
P-500,P-3063,Undirected,1,1903,Vanilla Sky,2001-12-14
P-955,P-6941,Undirected,1,1903,Vanilla Sky,2001-12-14
P-955,P-6856,Undirected,1,1903,Vanilla Sky,2001-12-14
P-955,P-3063,Undirected,1,1903,Vanilla Sky,2001-12-14
P-6941,P-6856,Undirected,1,1903,Vanilla Sky,2001-12-14
P-6941,P-3063,Undirected,1,1903,Vanilla Sky,2001-12-14
P-6856,P-3063,Undirected,1,1903,Vanilla Sky,2001-12-14
P-1620,P-3899,Undirected,1,1904,Memoirs of a Geisha,2005-12-06
P-6193,P-3063,Undirected,1,1907,The Beach,2000-02-03
P-3131,P-5004,Undirected,1,1911,The 13th Warrior,1999-08-13
P-6384,P-6885,Undirected,1,1921,Sweet November,2001-02-16
P-20006,P-193,Undirected,1,1924,Superman,1978-12-14
P-20006,P-3084,Undirected,1,1924,Superman,1978-12-14
P-193,P-3084,Undirected,1,1924,Superman,1978-12-14
P-54693,P-8349,Undirected,1,1930,The Amazing Spider-Man,2012-06-23
P-12052,P-5309,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-12052,P-5472,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-12052,P-880,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-12052,P-4757,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-5309,P-5472,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-5309,P-880,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-5309,P-4757,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-5472,P-880,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-5472,P-4757,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-880,P-4757,Undirected,1,1934,Shakespeare in Love,1998-12-11
P-131,P-103,Undirected,1,1949,Zodiac,2007-03-02
P-131,P-3223,Undirected,1,1949,Zodiac,2007-03-02
P-131,P-2838,Undirected,1,1949,Zodiac,2007-03-02
P-103,P-3223,Undirected,1,1949,Zodiac,2007-03-02
P-103,P-2838,Undirected,1,1949,Zodiac,2007-03-02
P-3223,P-2838,Undirected,1,1949,Zodiac,2007-03-02
P-4173,P-5049,Undirected,1,1955,The Elephant Man,1980-10-09
P-3392,P-12052,Undirected,1,1965,A Perfect Murder,1998-06-05
P-3392,P-110,Undirected,1,1965,A Perfect Murder,1998-06-05
P-12052,P-110,Undirected,1,1965,A Perfect Murder,1998-06-05
P-72466,P-11701,Undirected,1,1966,Alexander,2004-11-21
P-72466,P-5576,Undirected,1,1966,Alexander,2004-11-21
P-72466,P-7499,Undirected,1,1966,Alexander,2004-11-21
P-72466,P-4173,Undirected,1,1966,Alexander,2004-11-21
P-72466,P-290,Undirected,1,1966,Alexander,2004-11-21
P-11701,P-5576,Undirected,1,1966,Alexander,2004-11-21
P-11701,P-7499,Undirected,1,1966,Alexander,2004-11-21
P-11701,P-4173,Undirected,1,1966,Alexander,2004-11-21
P-11701,P-290,Undirected,1,1966,Alexander,2004-11-21
P-5576,P-7499,Undirected,1,1966,Alexander,2004-11-21
P-5576,P-4173,Undirected,1,1966,Alexander,2004-11-21
P-5576,P-290,Undirected,1,1966,Alexander,2004-11-21
P-7499,P-4173,Undirected,1,1966,Alexander,2004-11-21
P-7499,P-290,Undirected,1,1966,Alexander,2004-11-21
P-4173,P-290,Undirected,1,1966,Alexander,2004-11-21
P-56731,P-16828,Undirected,1,1979,Fantastic Four: Rise of the Silver Surfer,2007-06-13
P-56731,P-2975,Undirected,1,1979,Fantastic Four: Rise of the Silver Surfer,2007-06-13
P-16828,P-2975,Undirected,1,1979,Fantastic Four: Rise of the Silver Surfer,2007-06-13
P-5469,P-3293,Undirected,1,1985,The Constant Gardener,2005-08-31
P-5469,P-6413,Undirected,1,1985,The Constant Gardener,2005-08-31
P-3293,P-6413,Undirected,1,1985,The Constant Gardener,2005-08-31
P-16851,P-62,Undirected,1,1992,Planet Terror,2007-04-06
P-16851,P-20497,Undirected,1,1992,Planet Terror,2007-04-06
P-62,P-20497,Undirected,1,1992,Planet Terror,2007-04-06
P-11701,P-8784,Undirected,1,1995,Lara Croft: Tomb Raider,2001-06-15
P-11701,P-17276,Undirected,1,1996,Lara Croft: Tomb Raider - The Cradle of Life,2003-07-21
P-73421,P-13240,Undirected,1,2001,We Own the Night,2007-10-12
P-73421,P-8170,Undirected,1,2001,We Own the Night,2007-10-12
P-73421,P-3087,Undirected,1,2001,We Own the Night,2007-10-12
P-13240,P-8170,Undirected,1,2001,We Own the Night,2007-10-12
P-13240,P-3087,Undirected,1,2001,We Own the Night,2007-10-12
P-8170,P-3087,Undirected,1,2001,We Own the Night,2007-10-12
P-2395,P-10978,Undirected,1,2005,Sister Act,1992-05-28
P-16866,P-10297,Undirected,1,2018,The Wedding Planner,2001-01-26
P-19292,P-1920,Undirected,1,2022,Mr. Deeds,2002-06-28
P-19292,P-884,Undirected,1,2022,Mr. Deeds,2002-06-28
P-1920,P-884,Undirected,1,2022,Mr. Deeds,2002-06-28
P-110,P-5004,Undirected,1,2023,Hidalgo,2004-02-04
P-110,P-18999,Undirected,1,2023,Hidalgo,2004-02-04
P-5004,P-18999,Undirected,1,2023,Hidalgo,2004-02-04
P-2461,P-1810,Undirected,1,2024,The Patriot,2000-06-28
P-5292,P-569,Undirected,1,2034,Training Day,2001-10-05
P-5292,P-2041,Undirected,1,2034,Training Day,2001-10-05
P-5292,P-19767,Undirected,1,2034,Training Day,2001-10-05
P-5292,P-8170,Undirected,1,2034,Training Day,2001-10-05
P-569,P-2041,Undirected,1,2034,Training Day,2001-10-05
P-569,P-19767,Undirected,1,2034,Training Day,2001-10-05
P-569,P-8170,Undirected,1,2034,Training Day,2001-10-05
P-2041,P-19767,Undirected,1,2034,Training Day,2001-10-05
P-2041,P-8170,Undirected,1,2034,Training Day,2001-10-05
P-19767,P-8170,Undirected,1,2034,Training Day,2001-10-05
P-38225,P-2963,Undirected,1,2039,Moonstruck,1987-12-16
P-6384,P-18277,Undirected,1,2044,The Lake House,2006-06-16
P-6384,P-290,Undirected,1,2044,The Lake House,2006-06-16
P-18277,P-290,Undirected,1,2044,The Lake House,2006-06-16
P-112,P-6384,Undirected,1,2046,The Gift,2000-03-16
P-112,P-3897,Undirected,1,2046,The Gift,2000-03-16
P-112,P-448,Undirected,1,2046,The Gift,2000-03-16
P-112,P-18999,Undirected,1,2046,The Gift,2000-03-16
P-6384,P-3897,Undirected,1,2046,The Gift,2000-03-16
P-6384,P-448,Undirected,1,2046,The Gift,2000-03-16
P-6384,P-18999,Undirected,1,2046,The Gift,2000-03-16
P-3897,P-448,Undirected,1,2046,The Gift,2000-03-16
P-3897,P-18999,Undirected,1,2046,The Gift,2000-03-16
P-448,P-18999,Undirected,1,2046,The Gift,2000-03-16
P-2888,P-21089,Undirected,1,2048,"I, Robot",2004-07-15
P-2888,P-10959,Undirected,1,2048,"I, Robot",2004-07-15
P-21089,P-10959,Undirected,1,2048,"I, Robot",2004-07-15
P-1269,P-3087,Undirected,1,2055,Open Range,2003-08-11
P-1269,P-5658,Undirected,1,2055,Open Range,2003-08-11
P-3087,P-5658,Undirected,1,2055,Open Range,2003-08-11
P-2963,P-48,Undirected,1,2059,National Treasure,2004-11-19
P-2963,P-290,Undirected,1,2059,National Treasure,2004-11-19
P-48,P-290,Undirected,1,2059,National Treasure,2004-11-19
P-504,P-1896,Undirected,1,2067,Mission to Mars,2000-03-10
P-14408,P-62,Undirected,1,2069,The Whole Nine Yards,2000-02-18
P-6968,P-6413,Undirected,1,2080,X-Men Origins: Wolverine,2009-04-28
P-6968,P-60900,Undirected,1,2080,X-Men Origins: Wolverine,2009-04-28
P-6968,P-10859,Undirected,1,2080,X-Men Origins: Wolverine,2009-04-28
P-6413,P-60900,Undirected,1,2080,X-Men Origins: Wolverine,2009-04-28
P-6413,P-10859,Undirected,1,2080,X-Men Origins: Wolverine,2009-04-28
P-60900,P-10859,Undirected,1,2080,X-Men Origins: Wolverine,2009-04-28
P-4135,P-4691,Undirected,1,2100,The Last Castle,2001-10-19
P-4135,P-103,Undirected,1,2100,The Last Castle,2001-10-19
P-4691,P-103,Undirected,1,2100,The Last Castle,2001-10-19
P-1461,P-19492,Undirected,1,2103,Solaris,2002-11-27
P-21593,P-21595,Undirected,1,2105,American Pie,1999-07-09
P-21593,P-26510,Undirected,1,2105,American Pie,1999-07-09
P-21595,P-26510,Undirected,1,2105,American Pie,1999-07-09
P-18897,P-66,Undirected,1,2109,Rush Hour,1998-09-18
P-2461,P-140,Undirected,1,2112,Payback,1999-02-05
P-2461,P-5563,Undirected,1,2112,Payback,1999-02-05
P-140,P-5563,Undirected,1,2112,Payback,1999-02-05
P-7447,P-884,Undirected,1,2114,Final Fantasy: The Spirits Within,2001-07-02
P-7447,P-55636,Undirected,1,2114,Final Fantasy: The Spirits Within,2001-07-02
P-7447,P-4512,Undirected,1,2114,Final Fantasy: The Spirits Within,2001-07-02
P-884,P-55636,Undirected,1,2114,Final Fantasy: The Spirits Within,2001-07-02
P-884,P-4512,Undirected,1,2114,Final Fantasy: The Spirits Within,2001-07-02
P-55636,P-4512,Undirected,1,2114,Final Fantasy: The Spirits Within,2001-07-02
P-5292,P-8170,Undirected,1,2116,Out of Time,2003-10-03
P-1979,P-934,Undirected,1,2118,L.A. Confidential,1997-09-19
P-1979,P-326,Undirected,1,2118,L.A. Confidential,1997-09-19
P-1979,P-518,Undirected,1,2118,L.A. Confidential,1997-09-19
P-934,P-326,Undirected,1,2118,L.A. Confidential,1997-09-19
P-934,P-518,Undirected,1,2118,L.A. Confidential,1997-09-19
P-326,P-518,Undirected,1,2118,L.A. Confidential,1997-09-19
P-500,P-3087,Undirected,1,2119,Days of Thunder,1990-06-27
P-500,P-2227,Undirected,1,2119,Days of Thunder,1990-06-27
P-500,P-4764,Undirected,1,2119,Days of Thunder,1990-06-27
P-3087,P-2227,Undirected,1,2119,Days of Thunder,1990-06-27
P-3087,P-4764,Undirected,1,2119,Days of Thunder,1990-06-27
P-2227,P-4764,Undirected,1,2119,Days of Thunder,1990-06-27
P-206,P-9137,Undirected,1,2123,"Me, Myself & Irene",2000-06-22
P-1461,P-13240,Undirected,1,2133,The Perfect Storm,2000-06-29
P-1461,P-2882,Undirected,1,2133,The Perfect Storm,2000-06-29
P-1461,P-4764,Undirected,1,2133,The Perfect Storm,2000-06-29
P-13240,P-2882,Undirected,1,2133,The Perfect Storm,2000-06-29
P-13240,P-4764,Undirected,1,2133,The Perfect Storm,2000-06-29
P-2882,P-4764,Undirected,1,2133,The Perfect Storm,2000-06-29
P-16483,P-11477,Undirected,1,2142,Cop Land,1997-08-15
P-16483,P-380,Undirected,1,2142,Cop Land,1997-08-15
P-16483,P-36190,Undirected,1,2142,Cop Land,1997-08-15
P-11477,P-380,Undirected,1,2142,Cop Land,1997-08-15
P-11477,P-36190,Undirected,1,2142,Cop Land,1997-08-15
P-380,P-36190,Undirected,1,2142,Cop Land,1997-08-15
P-227,P-14407,Undirected,1,2157,Lost in Space,1998-04-03
P-227,P-64,Undirected,1,2157,Lost in Space,1998-04-03
P-14407,P-64,Undirected,1,2157,Lost in Space,1998-04-03
P-13548,P-6856,Undirected,1,2164,Stargate,1994-10-28
P-2882,P-38026,Undirected,1,2176,The Glass House,2001-09-14
P-2882,P-6905,Undirected,1,2176,The Glass House,2001-09-14
P-2882,P-31717,Undirected,1,2176,The Glass House,2001-09-14
P-38026,P-6905,Undirected,1,2176,The Glass House,2001-09-14
P-38026,P-31717,Undirected,1,2176,The Glass House,2001-09-14
P-6905,P-31717,Undirected,1,2176,The Glass House,2001-09-14
P-70851,P-504,Undirected,1,2179,Tenacious D in The Pick of Destiny,2006-11-22
P-70851,P-7399,Undirected,1,2179,Tenacious D in The Pick of Destiny,2006-11-22
P-70851,P-9273,Undirected,1,2179,Tenacious D in The Pick of Destiny,2006-11-22
P-504,P-7399,Undirected,1,2179,Tenacious D in The Pick of Destiny,2006-11-22
P-504,P-9273,Undirected,1,2179,Tenacious D in The Pick of Destiny,2006-11-22
P-7399,P-9273,Undirected,1,2179,Tenacious D in The Pick of Destiny,2006-11-22
P-1205,P-2882,Undirected,1,2251,Unfaithful,2002-05-10
P-110,P-3489,Undirected,1,2252,Eastern Promises,2007-09-14
P-880,P-1892,Undirected,1,2255,Chasing Amy,1997-04-04
P-2227,P-8784,Undirected,1,2268,The Golden Compass,2007-12-04
P-2227,P-1327,Undirected,1,2268,The Golden Compass,2007-12-04
P-2227,P-10912,Undirected,1,2268,The Golden Compass,2007-12-04
P-2227,P-6972,Undirected,1,2268,The Golden Compass,2007-12-04
P-2227,P-113,Undirected,1,2268,The Golden Compass,2007-12-04
P-2227,P-5470,Undirected,1,2268,The Golden Compass,2007-12-04
P-2227,P-8534,Undirected,1,2268,The Golden Compass,2007-12-04
P-8784,P-1327,Undirected,1,2268,The Golden Compass,2007-12-04
P-8784,P-10912,Undirected,1,2268,The Golden Compass,2007-12-04
P-8784,P-6972,Undirected,1,2268,The Golden Compass,2007-12-04
P-8784,P-113,Undirected,1,2268,The Golden Compass,2007-12-04
P-8784,P-5470,Undirected,1,2268,The Golden Compass,2007-12-04
P-8784,P-8534,Undirected,1,2268,The Golden Compass,2007-12-04
P-1327,P-10912,Undirected,1,2268,The Golden Compass,2007-12-04
P-1327,P-6972,Undirected,1,2268,The Golden Compass,2007-12-04
P-1327,P-113,Undirected,1,2268,The Golden Compass,2007-12-04
P-1327,P-5470,Undirected,1,2268,The Golden Compass,2007-12-04
P-1327,P-8534,Undirected,1,2268,The Golden Compass,2007-12-04
P-10912,P-6972,Undirected,1,2268,The Golden Compass,2007-12-04
P-10912,P-113,Undirected,1,2268,The Golden Compass,2007-12-04
P-10912,P-5470,Undirected,1,2268,The Golden Compass,2007-12-04
P-10912,P-8534,Undirected,1,2268,The Golden Compass,2007-12-04
P-6972,P-113,Undirected,1,2268,The Golden Compass,2007-12-04
P-6972,P-5470,Undirected,1,2268,The Golden Compass,2007-12-04
P-6972,P-8534,Undirected,1,2268,The Golden Compass,2007-12-04
P-113,P-5470,Undirected,1,2268,The Golden Compass,2007-12-04
P-113,P-8534,Undirected,1,2268,The Golden Compass,2007-12-04
P-5470,P-8534,Undirected,1,2268,The Golden Compass,2007-12-04
P-6194,P-1160,Undirected,1,2270,Stardust,2007-08-10
P-6194,P-2983,Undirected,1,2270,Stardust,2007-08-10
P-6194,P-380,Undirected,1,2270,Stardust,2007-08-10
P-6194,P-4757,Undirected,1,2270,Stardust,2007-08-10
P-6194,P-11390,Undirected,1,2270,Stardust,2007-08-10
P-6194,P-73968,Undirected,1,2270,Stardust,2007-08-10
P-6194,P-1327,Undirected,1,2270,Stardust,2007-08-10
P-1160,P-2983,Undirected,1,2270,Stardust,2007-08-10
P-1160,P-380,Undirected,1,2270,Stardust,2007-08-10
P-1160,P-4757,Undirected,1,2270,Stardust,2007-08-10
P-1160,P-11390,Undirected,1,2270,Stardust,2007-08-10
P-1160,P-73968,Undirected,1,2270,Stardust,2007-08-10
P-1160,P-1327,Undirected,1,2270,Stardust,2007-08-10
P-2983,P-380,Undirected,1,2270,Stardust,2007-08-10
P-2983,P-4757,Undirected,1,2270,Stardust,2007-08-10
P-2983,P-11390,Undirected,1,2270,Stardust,2007-08-10
P-2983,P-73968,Undirected,1,2270,Stardust,2007-08-10
P-2983,P-1327,Undirected,1,2270,Stardust,2007-08-10
P-380,P-4757,Undirected,1,2270,Stardust,2007-08-10
P-380,P-11390,Undirected,1,2270,Stardust,2007-08-10
P-380,P-73968,Undirected,1,2270,Stardust,2007-08-10
P-380,P-1327,Undirected,1,2270,Stardust,2007-08-10
P-4757,P-11390,Undirected,1,2270,Stardust,2007-08-10
P-4757,P-73968,Undirected,1,2270,Stardust,2007-08-10
P-4757,P-1327,Undirected,1,2270,Stardust,2007-08-10
P-11390,P-73968,Undirected,1,2270,Stardust,2007-08-10
P-11390,P-1327,Undirected,1,2270,Stardust,2007-08-10
P-73968,P-1327,Undirected,1,2270,Stardust,2007-08-10
P-2157,P-4783,Undirected,1,2277,Bicentennial Man,1999-12-17
P-4483,P-524,Undirected,1,2284,Mr. Magorium's Wonder Emporium,2007-11-16
P-4483,P-23532,Undirected,1,2284,Mr. Magorium's Wonder Emporium,2007-11-16
P-524,P-23532,Undirected,1,2284,Mr. Magorium's Wonder Emporium,2007-11-16
P-9642,P-524,Undirected,1,2288,Closer,2004-12-03
P-9642,P-1204,Undirected,1,2288,Closer,2004-12-03
P-9642,P-2296,Undirected,1,2288,Closer,2004-12-03
P-524,P-1204,Undirected,1,2288,Closer,2004-12-03
P-524,P-2296,Undirected,1,2288,Closer,2004-12-03
P-1204,P-2296,Undirected,1,2288,Closer,2004-12-03
P-9642,P-2227,Undirected,1,2289,Cold Mountain,2003-12-24
P-9642,P-9137,Undirected,1,2289,Cold Mountain,2003-12-24
P-9642,P-1233,Undirected,1,2289,Cold Mountain,2003-12-24
P-9642,P-524,Undirected,1,2289,Cold Mountain,2003-12-24
P-9642,P-55636,Undirected,1,2289,Cold Mountain,2003-12-24
P-9642,P-25933,Undirected,1,2289,Cold Mountain,2003-12-24
P-9642,P-2037,Undirected,1,2289,Cold Mountain,2003-12-24
P-2227,P-9137,Undirected,1,2289,Cold Mountain,2003-12-24
P-2227,P-1233,Undirected,1,2289,Cold Mountain,2003-12-24
P-2227,P-524,Undirected,1,2289,Cold Mountain,2003-12-24
P-2227,P-55636,Undirected,1,2289,Cold Mountain,2003-12-24
P-2227,P-25933,Undirected,1,2289,Cold Mountain,2003-12-24
P-2227,P-2037,Undirected,1,2289,Cold Mountain,2003-12-24
P-9137,P-1233,Undirected,1,2289,Cold Mountain,2003-12-24
P-9137,P-524,Undirected,1,2289,Cold Mountain,2003-12-24
P-9137,P-55636,Undirected,1,2289,Cold Mountain,2003-12-24
P-9137,P-25933,Undirected,1,2289,Cold Mountain,2003-12-24
P-9137,P-2037,Undirected,1,2289,Cold Mountain,2003-12-24
P-1233,P-524,Undirected,1,2289,Cold Mountain,2003-12-24
P-1233,P-55636,Undirected,1,2289,Cold Mountain,2003-12-24
P-1233,P-25933,Undirected,1,2289,Cold Mountain,2003-12-24
P-1233,P-2037,Undirected,1,2289,Cold Mountain,2003-12-24
P-524,P-55636,Undirected,1,2289,Cold Mountain,2003-12-24
P-524,P-25933,Undirected,1,2289,Cold Mountain,2003-12-24
P-524,P-2037,Undirected,1,2289,Cold Mountain,2003-12-24
P-55636,P-25933,Undirected,1,2289,Cold Mountain,2003-12-24
P-55636,P-2037,Undirected,1,2289,Cold Mountain,2003-12-24
P-25933,P-2037,Undirected,1,2289,Cold Mountain,2003-12-24
P-880,P-23659,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-880,P-2632,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-880,P-15903,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-880,P-4,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-880,P-1892,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-23659,P-2632,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-23659,P-15903,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-23659,P-4,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-23659,P-1892,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-2632,P-15903,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-2632,P-4,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-2632,P-1892,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-15903,P-4,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-15903,P-1892,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-4,P-1892,Undirected,1,2294,Jay and Silent Bob Strike Back,2001-08-22
P-1532,P-518,Undirected,1,2300,Space Jam,1996-11-15
P-18269,P-1333,Undirected,1,2309,Inkheart,2008-12-11
P-18269,P-6162,Undirected,1,2309,Inkheart,2008-12-11
P-18269,P-388,Undirected,1,2309,Inkheart,2008-12-11
P-18269,P-15735,Undirected,1,2309,Inkheart,2008-12-11
P-18269,P-6161,Undirected,1,2309,Inkheart,2008-12-11
P-1333,P-6162,Undirected,1,2309,Inkheart,2008-12-11
P-1333,P-388,Undirected,1,2309,Inkheart,2008-12-11
P-1333,P-15735,Undirected,1,2309,Inkheart,2008-12-11
P-1333,P-6161,Undirected,1,2309,Inkheart,2008-12-11
P-6162,P-388,Undirected,1,2309,Inkheart,2008-12-11
P-6162,P-15735,Undirected,1,2309,Inkheart,2008-12-11
P-6162,P-6161,Undirected,1,2309,Inkheart,2008-12-11
P-388,P-15735,Undirected,1,2309,Inkheart,2008-12-11
P-388,P-6161,Undirected,1,2309,Inkheart,2008-12-11
P-15735,P-6161,Undirected,1,2309,Inkheart,2008-12-11
P-11701,P-4173,Undirected,1,2310,Beowulf,2007-11-05
P-11701,P-6949,Undirected,1,2310,Beowulf,2007-11-05
P-4173,P-6949,Undirected,1,2310,Beowulf,2007-11-05
P-1269,P-11477,Undirected,1,2323,Field of Dreams,1989-04-21
P-1269,P-15152,Undirected,1,2323,Field of Dreams,1989-04-21
P-1269,P-13784,Undirected,1,2323,Field of Dreams,1989-04-21
P-11477,P-15152,Undirected,1,2323,Field of Dreams,1989-04-21
P-11477,P-13784,Undirected,1,2323,Field of Dreams,1989-04-21
P-15152,P-13784,Undirected,1,2323,Field of Dreams,1989-04-21
P-19292,P-1896,Undirected,1,2355,Reign Over Me,2007-03-22
P-19292,P-9575,Undirected,1,2355,Reign Over Me,2007-03-22
P-19292,P-882,Undirected,1,2355,Reign Over Me,2007-03-22
P-19292,P-55636,Undirected,1,2355,Reign Over Me,2007-03-22
P-1896,P-9575,Undirected,1,2355,Reign Over Me,2007-03-22
P-1896,P-882,Undirected,1,2355,Reign Over Me,2007-03-22
P-1896,P-55636,Undirected,1,2355,Reign Over Me,2007-03-22
P-9575,P-882,Undirected,1,2355,Reign Over Me,2007-03-22
P-9575,P-55636,Undirected,1,2355,Reign Over Me,2007-03-22
P-882,P-55636,Undirected,1,2355,Reign Over Me,2007-03-22
P-3063,P-22970,Undirected,1,2454,The Chronicles of Narnia: Prince Caspian,2008-05-15
P-3063,P-3896,Undirected,1,2454,The Chronicles of Narnia: Prince Caspian,2008-05-15
P-22970,P-3896,Undirected,1,2454,The Chronicles of Narnia: Prince Caspian,2008-05-15
P-16940,P-6949,Undirected,1,2486,Eragon,2006-12-14
P-16940,P-3293,Undirected,1,2486,Eragon,2006-12-14
P-6949,P-3293,Undirected,1,2486,Eragon,2006-12-14
P-1892,P-2296,Undirected,1,2501,The Bourne Identity,2002-06-14
P-1892,P-3926,Undirected,1,2503,The Bourne Ultimatum,2007-08-03
P-19292,P-4939,Undirected,1,2539,Spanglish,2004-12-17
P-6193,P-112,Undirected,1,2567,The Aviator,2004-12-17
P-6193,P-3967,Undirected,1,2567,The Aviator,2004-12-17
P-6193,P-4764,Undirected,1,2567,The Aviator,2004-12-17
P-6193,P-7447,Undirected,1,2567,The Aviator,2004-12-17
P-6193,P-21278,Undirected,1,2567,The Aviator,2004-12-17
