movie_id,person_id
9377,4004
9377,722
9377,74276
9377,90198
9377,3202
9377,6952
9377,131667
9377,119230
9377,80990
9377,6396
9377,124603
9377,56128
9377,2833138
9377,86561
9378,4252
9378,6368
9378,26457
9378,21596
9378,238825
9378,1003356
9378,62911
9378,1164
9378,21360
9378,105791
9378,79343
9378,132345
9378,198287
9378,1546589
9378,56750
9378,114894
9378,43299
9381,12835
9381,59373
9381,2192
9381,44079
9381,1620
9381,16927
9381,2983
9381,47825
9381,62439
9381,25677
9381,59374
9381,25726
9381,132069
9381,1237646
9381,1513403
9381,1674911
9383,4724
9383,1951
9383,16851
9383,21165
9383,17305
9383,9998
9383,1218108
9383,21416
9383,25702
9383,109870
9383,64515
9383,1742
9383,133771
9383,1041923
9383,3201710
9383,3201711
9384,7399
9384,887
9384,19767
9384,4937
9384,9811
9384,3196
9384,23532
9384,20189
9384,28639
9384,16580
9384,2969
9384,65641
9384,60952
9384,59841
9384,1776391
9384,1496467
9384,53256
9384,46074
9386,190
9386,6949
9386,14343
9386,32597
9386,21163
9386,17874
9386,4251
9386,37937
9386,93349
9386,1205108
9386,2249
9386,56576
9386,2144
9386,44619
9386,1788791
9386,172280
9386,6580
9386,11512
9387,1100
9387,15152
9387,2201
9387,45378
9387,100563
9387,98473
9387,4330
9387,10134
9387,100564
9387,98102
9387,30963
9387,35710
9387,2615856
9387,4556290
9387,88537
9387,1402218
9388,6383
9388,49
9388,52414
9388,11702
9388,16431
9388,3897
9388,2879
9388,3905
9388,3087
9388,28638
9388,18999
9388,21165
9388,35517
9388,57554
9388,21985
9388,3230
9388,404
9390,500
9390,9137
9390,9777
9390,11164
9390,3035
9390,12217
9390,9788
9390,5149
9390,67778
9390,3230
9390,61959
9390,1076193
9390,1076194
9390,183716
9390,109579
9390,10825
9390,7036
9390,1276777
9390,140
9390,29930
9390,6108
9392,57574
9392,57575
9392,57576
9392,57578
9392,57577
9392,53998
9392,944315
9392,95023
9392,998202
9392,94956
9392,1599262
9392,3492492
9392,3492493
9392,3492494
9392,3492495
9392,1840375
9396,57147
9396,57166
9396,42841
9396,57593
9396,17764
9396,243333
9396,1607
9396,40481
9396,17401
9396,118937
9396,954286
9396,955204
9396,44843
9396,1188985
9396,76190
9396,1904687
9397,12640
9397,1231
9397,18270
9397,57599
9397,15854
9397,15232
9397,824
9397,175533
9397,707
9397,21142
9397,68836
9397,7404
9397,179019
9397,15012
9397,1216510
9397,68842
9398,7399
9398,887
9398,15286
9398,23659
9398,63
9398,26042
9398,12640
9398,10127
9398,52860
9398,203809
9398,1266372
9398,1548237
9398,28846
9398,33663
9398,2224
9398,9777
9398,524
9398,10822
9398,526
9398,71555
9398,38334
9398,11006
9398,1232610
9399,15111
9399,45101
9399,115888
9399,34486
9399,57663
9399,2719
9399,222508
9399,16583
9399,128191
9399,89485
9399,11641
9399,1597142
9399,1181001
9399,1193284
9399,2731584
9408,10959
9408,1229
9408,11664
9408,53926
9408,4512
9408,5727
9408,57551
9408,4334
9408,108333
9408,963069
9408,20405
9408,68863
9408,1114051
9408,2474218
9411,5292
9411,1230
9411,55636
9411,6368
9411,4691
9411,13550
9411,18272
9411,19976
9411,106791
9411,59018
9411,1216752
9411,2576682
9411,2630707
9411,1227538
9411,171969
9411,2300877
9426,4785
9426,16935
9426,20211
9426,57626
9426,12716
9426,105298
9426,180878
9426,1030612
9426,1030869
9427,18023
9427,13633
9427,57628
9427,57629
9427,207
9427,29698
9427,2251
9427,80366
9427,33679
9427,186025
9427,1335635
9427,20246
9427,235361
9427,201013
9427,1335636
9427,1335637
9428,193
9428,5657
9428,7399
9428,12052
9428,36422
9428,887
9428,1532
9428,2047
9428,5950
9428,8690
9428,7447
9428,1226596
9428,57772
9428,1916913
9428,946171
9428,1916914
9428,71555
9428,21042
9433,4173
9433,7447
9433,5590
9433,6195
9433,8262
9433,42335
9433,29794
9433,1218930
9433,1235480
9433,2658100
9433,1748609
9433,1896022
9437,192
9437,15852
9437,2130
9437,58293
9437,3417
9437,6067
9437,5502
9437,1248
9437,55755
9437,21366
9437,12799
9437,77279
9437,31712
9437,111872
9437,4996
9437,8211
9437,180533
9441,1204
9441,4038
9441,228
9441,20089
9441,19977
9441,16217
9441,51188
9441,115767
9441,552526
9441,148114
9441,2622216
9441,4411342
9441,2622219
9441,2622221
9441,2622222
9441,2622224
9441,22821
9441,235507
9444,5344
9444,3036
9444,7090
9444,1062
9444,5587
9444,40389
9444,205
9444,14730
9444,77355
9444,8263
9444,7089
9444,69504
9444,13392
9444,142533
9444,58828
9444,22082
9444,18999
9447,15274
9447,45586
9447,2505
9447,1937
9447,45386
9447,52699
9447,21104
9447,3214
9447,2467
9447,212913
9447,11157
9447,2198541
9447,2108110
9447,4512850
9447,61351
9447,3131591
9447,6163
9447,1331
9447,3489
9451,4756
9451,368
9451,21594
9451,58032
9451,88949
9451,58741
9451,58045
9451,996758
9451,13023
9451,1015780
9451,19208
9451,152355
9451,1578
9451,2356470
9451,37059
9451,2682353
9454,69597
9454,5657
9454,15336
9454,3568
9454,17198
9454,15091
9454,35257
9454,33448
9454,229672
9454,1439728
9454,17479
9454,141521
9454,83548
9454,13474
9454,14812
9454,1924
9454,12838
9454,13014
9461,19429
9461,11163
9461,82832
9461,65971
9461,161795
9461,131170
9461,115916
9461,230538
9461,58123
9461,544964
9461,695
9461,62414
9461,125128
9461,62410
9461,18897
9461,119460
9461,83629
9461,57609
9471,6941
9471,69597
9471,140
9471,3416
9471,1897
9471,15009
9471,418
9471,1064
9471,10959
9471,36422
9471,14407
9471,8930
9471,24367
9471,17289
9471,5694
9471,103982
9471,71555
9471,4
9471,2478
9472,4937
9472,15286
9472,7399
9472,9626
9472,15033
9472,17401
9472,59231
9472,1214427
9472,21088
9472,1294
9472,74931
9472,21163
9472,23532
9472,5587
9472,987739
9472,19279
9472,51576
9472,28238
9472,1748
9473,34518
9473,30695
9473,6542
9473,1445164
9473,1450712
9473,1229781
9473,1229804
9473,1229787
9473,1461
9473,1213786
9473,6613
9473,21290
9473,10713
9473,936973
9475,1158
9475,5577
9475,8986
9475,5503
9475,1233
9475,88748
9475,11367
9475,12260
9475,571251
9475,1800161
9475,60018
9475,50402
9475,3230
9475,1800168
9475,21382
9475,4432
9476,1810
9476,17328
9476,27855
9476,6162
9476,42279
9476,13633
9476,21088
9476,82923
9476,32559
9476,17648
9476,1784372
9476,67567
9476,79885
9476,1334297
9476,8319
9476,231246
9477,2296
9477,65524
9477,116
9477,1019
9477,33192
9477,12791
9477,5538
9477,8435
9477,56614
9477,1844
9477,1640
9477,77292
9477,25136
9477,8397
9477,93211
9477,63362
9477,33401
9477,19901
9480,880
9480,9278
9480,72466
9480,61981
9480,15277
9480,56153
9480,9280
9480,532
9480,2221
9480,42200
9480,18917
9480,14325
9480,85142
9480,18181
9480,120875
9480,1236548
9481,5292
9481,11701
9481,15758
9481,12132
9481,69298
9481,40481
9481,2221
9481,21179
9481,21127
9481,18977
9481,129419
9481,129420
9481,129421
9481,63342
9481,60910
9481,62760
9482,16483
9482,2882
9482,23346
9482,60949
9482,920
9482,2201
9482,64102
9482,106765
9482,6720
9482,9296
9482,54
9482,113908
9482,1125
9482,93477
9482,36901
9482,14312
9486,10730
9486,57669
9486,18025
9486,6949
9486,16700
9486,47931
9486,61540
9486,55578
9486,25656
9486,2449
9486,11276
9486,58778
9486,131767
9486,131768
9486,30444
9486,131769
9487,21290
9487,1979
9487,15886
9487,17265
9487,89784
9487,21125
9487,11076
9487,5724
9487,123037
9487,29803
9487,5149
9487,8316
9487,7907
9487,18
9487,7505
9488,57674
9488,57675
9488,3131
9488,17832
9488,884
9488,11160
9488,11159
9488,71467
9488,82785
9488,1793
9488,11318
9488,10697
9488,4252
9488,20480
9488,4443
9488,2053
9489,5344
9489,31
9489,17141
9489,7489
9489,26716
9489,4169
9489,28933
9489,18324
9489,12850
9489,18649
9489,43894
9489,1041923
9489,2617
9489,58771
9489,1010
9489,44830
9493,1100
9493,518
9493,11164
9493,43476
9493,32479
9493,3041
9493,4039
9493,16560
9493,39753
9493,65598
9493,3160
9493,7868
9493,154727
9493,555081
9493,12483
9493,41739
9493,13003
9493,42083
9494,8891
9494,1796
9494,3019
9494,18364
9494,3093
9494,62
9494,66160
9494,2345553
9494,1760967
9494,1411716
9494,2345555
9494,57626
9494,15863
9494,2345559
9494,60613
9494,152406
9495,57700
9495,57701
9495,8874
9495,7486
9495,39126
9495,42649
9495,3711
9495,1737
9495,37207
9495,65141
9495,9289
9495,19384
9495,4253
9495,7576
9495,73132
9495,2019085
9502,70851
9502,11701
9502,4483
9502,6972
9502,18897
9502,140
9502,19274
9502,212
9502,9462
9502,20904
9502,58873
9502,61981
9502,4201
9502,22297
9502,938432
9502,61409
9504,1158
9504,3151
9504,7447
9504,1903
9504,228
9504,1979
9504,378
9504,27545
9504,8693
9504,21384
9504,171743
9504,4199
9504,175037
9504,16580
9504,7178
9506,19292
9506,514
9506,3141
9506,40481
9506,20818
9506,71266
9506,29685
9506,58477
9506,21858
9506,31717
9506,57755
9506,1241
9506,58478
9506,135353
9506,79073
9506,1230173
9506,73456
9509,5292
9509,501
9509,4690
9509,8329
9509,47775
9509,3753
9509,10768
9509,2295
9509,61059
9509,69865
9509,55105
9509,942967
9509,1181464
9509,243046
9509,2065738
9509,23877
9522,887
9522,4937
9522,4690
9522,53714
9522,52848
9522,10223
9522,85171
9522,39213
9522,51329
9522,85170
9522,19439
9522,20309
9522,28412
9522,43479
9522,180327
9522,22128
9522,59263
9529,12519
9529,19384
9529,3982
9529,51864
9529,543193
9529,154095
9529,980863
9529,11769
9529,170662
9529,2760067
9529,2022026
9529,1208428
9529,115786
9529,101286
9529,3258915
9529,1669577
9530,2157
9530,57854
9530,57855
9530,27972
9530,8447
9530,52775
9530,35236
9530,978698
9530,59243
9530,21200
9530,25147
9530,1990
9530,153783
9530,1232481
9530,978699
9530,42708
9530,32205
9531,20006
9531,9309
9531,55278
9531,1067
9531,1734
9531,37368
9531,43805
9531,14060
9531,20011
9531,12660
9531,2355447
9531,14107
9531,135182
9531,1231167
9531,108489
9531,1151357
9532,50398
9532,17303
9532,43442
9532,58392
9532,43774
9532,40377
9532,86397
9532,57599
9532,19384
9532,19275
9532,72440
9532,118007
9532,81802
9532,153818
9532,64897
9532,37432
9533,819
9533,4173
9533,5469
9533,1639
9533,1037
9533,1233
9533,16293
9533,18248
9533,62821
9533,2131
9533,13936
9533,5135054
9533,44261
9533,124086
9533,101396
9535,380
9535,7904
9535,14406
9535,9046
9535,1179646
9535,1698607
9535,1698609
9535,13605
9535,60023
9535,2102159
9535,28640
9535,7133
9535,17923
9535,162149
9535,17695
9535,164221
9535,15442
9535,54887
9538,26662
9538,57880
9538,2463
9538,36173
9538,11086
9538,20175
9538,224076
9538,175213
9538,1081825
9538,44165
9538,1383289
9538,1081827
9538,1081828
9538,1081829
9538,199835
9538,2714966
9538,1392546
9541,880
9541,57893
9541,882
9541,15903
9541,21593
9541,16866
9541,17401
9541,5170
9541,2888
9541,23658
9541,576173
9541,11662
9541,1892
9541,1077235
9541,140881
9543,131
9543,59620
9543,2282
9543,658
9543,55412
9543,20286
9543,52890
9543,32556
9543,54810
9543,587354
9543,15913
9543,169691
9543,1074616
9552,9560
9552,37366
9552,21736
9552,2201
9552,5248
9552,65433
9552,57921
9552,14016
9552,79732
9552,26600
9552,982340
9552,119716
9552,589090
9552,1052762
9552,2204437
9556,3896
9556,3910
9556,27753
9556,16476
9556,57959
9556,9786
9556,95209
9556,11750
9556,11769
9556,182210
9556,100461
9556,140237
9556,1080062
9556,109670
9556,1677323
9556,13006
9556,2203
9556,11357
9559,1269
9559,190
9559,4784
9559,64025
9559,11367
9559,87957
9559,30151
9559,177049
9559,1472
9559,159381
9559,1079606
9559,1079607
9559,97391
9559,1079608
9559,1079609
9559,1079610
9559,14888
9559,1193431
9560,6384
9560,37946
9560,5401
9560,7353
9560,1194312
9560,23959
9560,3753
9560,6862
9560,15800
9560,2950336
9560,26995
9560,62595
9560,85869
9560,9293
9560,152943
9562,8167
9562,1518
9562,17276
9562,9188
9562,11207
9562,58016
9562,2203
9562,13525
9562,58019
9562,3968
9562,2192
9562,20982
9562,58014
9562,58012
9562,14328
9562,43612
9563,1158
9563,6941
9563,6065
9563,4512
9563,134
9563,36424
9563,8654
9563,4774
9563,185731
9563,77896
9563,52366
9563,51359
9563,34485
9563,13567
9563,6383
9563,19189
9563,10017
9563,180533
9567,62
9567,28782
9567,6614
9567,19299
9567,21798
9567,18461
9567,4139
9567,13308
9567,68278
9567,10649
9567,1053927
9567,91607
9567,19300
9567,105762
9567,1378251
9567,58068
9567,167736
9574,2157
9574,4726
9574,4443
9574,10361
9574,6574
9574,8631
9574,15854
9574,3033
9574,3202
9574,63978
9574,21474
9574,201291
9574,1075044
9574,43364
9574,1075045
9574,46920
9576,4483
9576,4431
9576,8437
9576,12850
9576,1466
9576,1532
9576,57351
9576,16935
9576,24293
9576,157459
9576,1178373
9576,71266
9576,69504
9576,1178374
9587,1920
9587,17187
9587,20767
9587,205
9587,6194
9587,3894
9587,4038
9587,5168
9587,7036
9587,12642
9587,20624
9587,152409
9587,2218466
9587,1248215
9587,1178114
9587,3972000
9587,143307
9587,10825
9593,1100
9593,58119
9593,20751
9593,1164
9593,40176
9593,4391
9593,1735
9593,119232
9593,10360
9593,5401
9593,2167
9593,1327
9593,13006
9593,23709
9593,26485
9593,54812
9593,418
9593,4430
9593,1538
9593,13023
9594,15111
9594,18071
9594,106836
9594,58123
9594,106837
9594,70591
9594,26075
9594,102883
9594,32340
9594,1785844
9594,1225042
9594,2819052
9594,188773
9594,80116
9594,119647
9595,6952
9595,2130
9595,3124
9595,2177
9595,14721
9595,69718
9595,4041
9595,56128
9595,34981
9595,58549
9595,62551
9595,4943
9595,162606
9595,83364
9595,132726
9595,93345
9595,15442
9595,1312327
9598,58136
9598,6199
9598,52699
9598,1331
9598,35109
9598,2505
9598,45586
9598,6035
9598,24368
9598,1080206
9598,1080207
9598,1229258
9598,61351
9598,1080208
9598,9380
9598,1080209
9598,179816
9600,78029
9600,9781
9600,13242
9600,58147
9600,18288
9600,18471
9600,1226697
9600,1400838
9600,44822
9600,149425
9600,6944
9600,83600
9600,5726
9600,702
9600,56679
9600,83860
9602,776
9602,44994
9602,155783
9602,22384
9602,15152
9602,58074
9602,23628
9602,167736
9602,13936
9602,44795
9602,4693
9602,2231
9602,100653
9602,2067
9602,6198
9602,9777
9603,5588
9603,58150
9603,328
9603,22226
9603,49002
9603,58151
9603,33654
9603,23958
9603,6486
9603,75689
9603,12900
9603,66160
9603,30881
9603,2070119
9603,2070121
9603,40680
9604,1100
9604,26485
9604,1039
9604,8658
9604,2975
9604,11150
9604,3174
9604,84685
9604,119884
9604,3201
9604,15105
9604,591
9604,108869
9604,6916
9604,42124
9604,1190224
9604,42083
9607,382
9607,5723
9607,2778
9607,20767
9607,26473
9607,6396
9607,10981
9607,1855006
9607,939703
9607,3095
9607,160427
9607,2714
9607,559432
9607,1229200
9607,106949
9607,2891290
9607,15831
9610,1100
9610,10661
9610,58181
9610,10134
9610,3801
9610,31364
9610,46423
9610,10942
9610,9596
9610,20761
9610,2459940
9610,26557
9614,19292
9614,4443
9614,31171
9614,11794
9614,1101
9614,20818
9614,53684
9614,170802
9614,10460
9614,17494
9614,59196
9614,392685
9614,58478
9614,1024638
9614,191857
9614,106789
9615,155
9615,116277
9615,61697
9615,58197
9615,116278
9615,24200
9615,80978
9615,52477
9615,88677
9615,162367
9615,120923
9615,20188
9615,2537
9615,1670874
9615,60390
9615,1450799
9615,592147
9618,16483
9618,6856
9618,10742
9618,3785
9618,591
9618,20904
9618,160474
9618,702
9618,6451
9618,80579
9618,75465
9618,6939
9618,1377933
9618,12888
9618,156617
9618,9294
9618,2169
9618,103601
9619,517
9619,2713
9619,14722
9619,58727
9619,108939
9619,1219410
9619,15414
9619,31511
9619,1219650
9619,21629
9619,1469
9619,23975
9619,105649
9619,183404
9619,6916
9619,1936679
9620,880
9620,139
9620,6383
9620,13242
9620,10132
9620,3977
9620,53820
9620,2208
9620,63547
9620,54246
9620,29930
9620,172822
9620,65808
9620,12055
9620,540
9620,59240
9620,21858
9621,114
9621,205
9621,4038
9621,7447
9621,14888
9621,20750
9621,10860
9621,15684
9621,84848
9621,2886
9621,15032
9621,1215524
9621,99043
9621,11672
9621,1086871
9621,86812
9631,2231
9631,1979
9631,52
9631,12122
9631,34691
9631,22131
9631,6751
9631,13242
9631,21848
9631,156532
9631,52415
9631,115874
9631,72864
9631,14329
9631,14331
9631,35024
9637,33260
9637,11863
9637,26457
9637,1817
9637,58271
9637,10730
9637,52848
9637,74354
9637,53591
9637,2632078
9637,2213667
9637,2213677
9637,35753
9637,2213682
9637,2213669
9637,1325996
9637,1262385
9637,15831
9641,67773
9641,26510
9641,5149
9641,11824
9641,15555
9641,5958
9641,28639
9641,5915
9641,84214
9641,58965
9641,76996
9641,9829
9641,71861
9641,148615
9641,85140
9641,60393
9641,1223726
9645,5168
9645,25654
9645,6365
9645,12260
9645,21353
9645,1372
9645,70456
9645,1004151
9645,217030
9645,1262387
9645,75655
9645,152421
9645,1322698
9645,3824173
9647,1532
9647,650
9647,24367
9647,5589
9647,95024
9647,10158
9647,57116
9647,10556
9647,1445671
9647,6451
9647,1981
9647,52031
9647,66107
9647,55432
9647,128621
9647,67393
9647,18589
9647,14316
9647,135842
9647,61980
9647,3802971
9647,59401
9654,13240
9654,6885
9654,819
9654,976
9654,13922
9654,4239
9654,55636
9654,237370
9654,2682
9654,237371
9654,53573
9654,2282795
9654,76094
9654,58347
9654,58348
9654,38561
9655,29220
9655,38673
9655,51975
9655,980
9655,212
9655,14415
9655,58368
9655,58369
9655,21047
9655,58370
9655,51989
9655,58371
9655,58372
9655,58373
9655,58374
9655,64914
9655,95638
9659,2461
9659,58401
9659,26060
9659,45211
9659,1125220
9659,94809
9659,141381
9659,413762
9659,1125222
9659,1125223
9659,1125224
9659,172747
9659,1125225
9659,252659
9659,1466390
9665,4756
9665,5292
9665,2130
9665,192
9665,58426
9665,6861
9665,9277
9665,58141
9665,1184011
9665,4029
9665,44301
9665,1340960
9665,84209
9665,6067
9665,53584
9665,18262
9665,557314
9667,3490
9667,116
9667,10823
9667,10431
9667,6473
9667,51214
9667,8784
9667,289370
9667,978
9667,74056
9667,12408
9667,54722
9667,32224
9667,176227
9667,1231512
9667,29697
9667,29617
9667,101034
9671,57147
9671,57166
9671,14103
9671,53023
9671,13938
9671,42841
9671,1040112
9671,1904687
9671,954286
9671,955204
9671,1230287
9671,3256404
9671,2536857
9671,1125223
9675,13242
9675,19159
9675,12519
9675,25540
9675,57823
9675,14984
9675,1223003
9675,22132
9675,109740
9675,1127469
9675,177131
9675,83781
9675,17837
9675,14105
9675,12545
9675,2998161
9676,2299
9676,1245
9676,6383
9676,448
9676,18658
9676,5170
9676,10981
9676,52801
9676,58473
9676,20282
9676,31006
9676,58474
9676,1169
9676,58475
9676,54126
9676,4318
9676,62932
9678,19292
9678,4687
9678,1037
9678,7026
9678,8396
9678,3198
9678,20818
9678,20819
9678,58477
9678,53684
9678,368
9678,56159
9678,16165
9678,58478
9678,21731
9678,60949
9678,60959
9678,31903
9679,2963
9679,11701
9679,1771
9679,3087
9679,18792
9679,18082
9679,8687
9679,2040
9679,883
9679,10128
9679,1894
9679,1582
9679,58497
9679,980
9679,3713
9679,6465
9679,454
9679,3911
9691,16483
9691,3131
9691,1231
9691,58556
9691,17348
9691,14328
9691,47757
9691,31508
9691,42146
9691,58557
9691,58558
9691,58559
9691,58561
9691,58562
9691,2568159
9691,1611202
9691,58488
9693,2296
9693,64986
9693,5294
9693,1231
9693,3895
9693,11213
9693,56365
9693,6413
9693,3064
9693,81134
9693,12210
9693,58587
9693,58575
9693,58576
9693,58577
9693,58586
9693,1216608
9697,13242
9697,18997
9697,2954
9697,12438
9697,20275
9697,58619
9697,6862
9697,58549
9697,54782
9697,17302
9697,58620
9697,15440
9697,7463
9697,58621
9697,63280
9705,8891
9705,6968
9705,4587
9705,1896
9705,980
9705,70767
9705,25848
9705,7471
9705,177918
9705,172355
9705,944478
9705,6864
9705,28413
9705,76001
9705,1115919
9705,3283
9708,2963
9708,9560
9708,57278
9708,4432
9708,27125
9708,22290
9708,43859
9708,102710
9708,1232481
9708,37979
9708,2972732
9708,27122
9708,11831
9708,189719
9708,1510198
9708,6383
9708,17051
9708,50095
9714,15789
9714,53573
9714,58724
9714,15799
9714,76526
9714,16181
9714,114021
9714,41293
9714,134712
9714,1245
9714,90519
9714,170921
9714,77155
9714,1506200
9714,9633
9714,2021234
9718,23659
9718,4764
9718,6730
9718,21163
9718,61981
9718,57451
9718,43775
9718,9273
9718,28637
9718,28640
9718,19974
9718,28638
9718,58737
9718,13101
9718,1910988
9718,111921
9718,86812
9722,2227
9722,23659
9722,4090
9722,3895
9722,17881
9722,52775
9722,26716
9722,58768
9722,58769
9722,58563
9722,1010
9722,58770
9722,4495
9722,58771
9722,58772
9722,81200
9722,12110
9722,61114
9722,1782117
9725,37470
9725,37469
9725,58710
9725,105625
9725,55571
9725,83336
9725,58711
9725,55931
9725,1014310
9725,92758
9725,102436
9725,1048670
9725,1036511
9725,2040748
9725,1234924
9726,934
9726,3926
9726,8293
9726,37260
9726,59031
9726,2441
9726,1281
9726,59032
9726,128645
9726,28847
9726,52890
9726,5077
9726,26258
9726,1670
9726,58787
9726,58783
9728,58807
9728,58799
9728,55268
9728,1225471
9728,1782844
9728,82176
9728,58808
9728,558477
9728,58802
9728,106249
9728,37469
9728,1682653
9728,1219431
9728,995980
9728,1236245
9730,72541
9730,2174
9730,21458
9730,58814
9730,3034
9730,58813
9730,59442
9730,1064
9730,106752
9730,22050
9730,563576
9730,102570
9730,97708
9730,57356
9730,208720
9731,103967
9731,162927
9731,98583
9731,197057
9731,745
9731,1520288
9731,179625
9731,1212555
9731,94182
9731,3034
9731,3205
9731,105200
9731,2136650
9731,58819
9731,2080
9731,176352
9737,2888
9737,78029
9737,4939
9737,10698
9737,532
9737,4604
9737,19838
9737,14331
9737,17413
9737,56691
9737,3711
9737,18472
9737,11486
9737,9313
9737,87360
9737,137416
9737,77079
9737,147788
9738,65524
9738,56731
9738,16828
9738,19654
9738,20402
9738,184581
9738,11703
9738,8332
9738,77036
9738,27111
9738,74353
9738,583061
9738,41436
9738,64917
9738,119811
9738,46906
9739,16483
9739,10814
9739,18277
9739,15788
9739,4589
9739,60949
9739,4029
9739,13243
9739,5724
9739,8854
9739,14333
9739,6326
9739,14328
9739,1640613
9739,1464789
9739,109470
9739,70851
9739,11782
9740,4173
9740,1231
9740,64
9740,11477
9740,3753
9740,6752
9740,13936
9740,3809
9740,91756
9740,7219
9740,162754
9740,953778
9740,27392
9740,15918
9740,35106
9740,1187541
9740,101610
9741,62
9741,2231
9741,32
9741,4012
9741,33689
9741,19299
9741,21474
9741,1882245
9741,1882246
9741,102996
9741,53302
9741,1882248
9741,73836
9741,17194
9741,50217
9741,1559326
9741,1444795
9745,2232
9745,11164
9745,13633
9745,33528
9745,9290
9745,21027
9745,16479
9745,116027
9745,149484
9745,66741
9745,1219029
9745,120952
9745,1215262
9745,93846
9745,170759
9757,776
9757,9030
9757,53256
9757,58924
9757,58925
9757,9777
9757,58926
9757,9562
9757,62842
9757,16662
9757,58927
9757,58474
9757,58928
9757,58929
9757,54430
9757,58930
9757,109869
9759,326
9759,16828
9759,976
9759,3905
9759,11315
9759,43232
9759,25849
9759,29020
9759,10860
9759,1216133
9759,58942
9759,58950
9759,1223973
9759,58941
9759,58947
9759,1910
9760,53493
9760,58952
9760,38334
9760,34195
9760,58953
9760,1064
9760,19754
9760,57410
9760,58954
9760,28639
9760,141
9760,20753
9760,58955
9760,58956
9760,58957
9760,62847
9760,54593
9760,2754238
9760,1283083
9762,38673
9762,20381
9762,58959
9762,3052
9762,58966
9762,58965
9762,58962
9762,58963
9762,18795
9762,1194209
9762,1752125
9762,58960
9762,58961
9762,58964
9762,58967
9763,58982
9763,4941
9763,58016
9763,8435
9763,480
9763,176
9763,28848
9763,15320
9763,41737
9763,1163
9763,58984
9763,58985
9763,47644
9763,58986
9763,38947
9763,1115
9766,18918
9766,336
9766,29051
9766,15374
9766,14721
9766,59011
9766,59012
9766,59013
9766,59014
9766,59015
9766,59016
9766,427978
9766,59017
9766,59018
9766,59019
9766,203512
9766,16841
9766,79079
9767,4491
9767,4937
9767,16484
9767,13567
9767,23532
9767,351
9767,7132
9767,15277
9767,6614
9767,8265
9767,15033
9767,38583
9767,39213
9767,22128
9767,59024
9767,59025
9772,3
9772,64
9772,515
9772,19957
9772,84093
9772,925
9772,3982
9772,3905
9772,923
9772,140250
9772,920
9772,65740
9772,155841
9772,157140
9772,1080064
9772,2368
9772,6580
9778,3036
9778,3967
9778,12799
9778,18354
9778,38405
9778,28640
9778,26510
9778,59165
9778,59166
9778,59167
9778,59170
9778,36816
9778,59171
9778,59168
9778,59169
9778,59172
9779,20354
9779,59174
9779,59175
9779,6279
9779,11367
9779,18331
9779,10768
9779,59176
9779,6858
9779,59177
9779,24200
9779,59178
9779,59179
9779,232
9779,59180
9779,59181
9788,15033
9788,21007
9788,59175
9788,59256
9788,31132
9788,59257
9788,59258
9788,1219597
9788,59259
9788,59260
9788,59261
9788,59262
9788,59263
9788,203200
9788,59264
9788,15034
9788,77796
9788,34502
9788,3283
9792,11022
9792,8183
9792,5025
9792,15854
9792,28660
9792,59283
9792,19453
9792,1275
9792,19976
9792,59284
9792,59285
9792,37008
9792,59286
9792,59288
9793,101416
9793,55463
9793,16429
9793,109686
9793,37008
9793,59295
9793,59296
9793,59293
9793,42547
9793,54865
9793,20754
9793,59297
9793,59298
9793,59299
9793,127909
9798,2888
9798,193
9798,10127
9798,9788
9798,11628
9798,28410
9798,12834
9798,11662
9798,5168
9798,3232
9798,14344
9798,565498
9798,10985
9798,1894
9798,6474
9798,76470
9798,70851
9798,134531
9798,29930
9798,205164
9798,1115118
9799,8167
9799,12835
9799,17647
9799,22123
9799,10883
9799,9186
9799,12796
9799,31841
9799,61658
9799,15854
9799,8175
9799,61216
9799,1479424
9799,53252
9799,1479425
9799,1005339
9800,31
9800,5292
9800,4765
9800,2453
9800,3131
9800,32592
9800,25626
9800,16119
9800,1318896
9800,52057
9800,552526
9800,552527
9800,91428
9800,43366
9800,1176208
9800,11367
9801,9137
9801,5472
9801,3291
9801,6857
9801,388
9801,9138
9801,9144
9801,9139
9801,9140
9801,1834
9801,9145
9801,174982
9801,47730
9801,19331
9801,1317410
9801,1117371
9801,659
9801,87097
9802,738
9802,2963
9802,228
9802,34691
9802,52
9802,4520
9802,2712
9802,169586
9802,11885
9802,10000
9802,19384
9802,71913
9802,1235953
9802,58950
9802,166893
9802,2202
9802,4174
9802,8767
9804,1269
9804,2778
9804,10478
9804,53930
9804,49832
9804,151943
9804,2169
9804,3432
9804,8335
9804,59350
9804,85500
9804,59352
9804,41741
9804,70851
9804,47458
9804,1240
9806,8977
9806,18686
9806,59361
9806,59360
9806,11662
9806,2231
9806,7430
9806,59358
9806,59359
9806,59357
9806,155917
9806,12900
9806,7962
9806,1075147
9806,7907
9816,12041
9816,11868
9816,11703
9816,59568
9816,11067
9816,36068
9816,59569
9816,59570
9816,59571
9816,59572
9816,59573
9816,59574
9816,59575
9816,59576
9816,59577
9816,59578
9820,49265
9820,6065
9820,20162
9820,55422
9820,4494
9820,10701
9820,11715
9820,145345
9820,94837
9820,1242306
9820,14506
9820,1714926
9820,2057586
9820,3708725
9820,159962
9820,1254112
9823,57250
9823,10680
9823,1736
9823,59642
9823,59643
9823,2719
9823,1475
9823,69532
9823,57255
9823,31368
9823,106728
9823,1645507
